accuracy,loss,val_accuracy,val_loss,learning_rate
0.6468915939331055,0.9026984572410583,0.6796470880508423,0.8131431937217712,9.999999747378752e-05
0.65421462059021,0.8879317045211792,0.6806809306144714,0.805084764957428,9.999999747378752e-05
0.6542835235595703,0.8803030848503113,0.6831621527671814,0.802457869052887,9.999999747378752e-05
0.6578675508499146,0.8738903999328613,0.6834378838539124,0.8022951483726501,9.999999747378752e-05
0.6585567593574524,0.870631754398346,0.6839892268180847,0.8006255030632019,9.999999747378752e-05
0.6591770648956299,0.8700613379478455,0.6840581893920898,0.7993084788322449,9.999999747378752e-05
0.6611413359642029,0.8619515299797058,0.6846784949302673,0.7986859083175659,9.999999747378752e-05
0.6631573438644409,0.8625730276107788,0.6848852634429932,0.7986125946044922,9.999999747378752e-05
